id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
7AYr5rYQFXJzLSJK9vx6om,0.848,0.953,9,-5.04,1,0.0679,0.107,0,0.342,0.951,136.05,248373,4
7pPkBjvWH7JQUAZ5WNpLzt,0.84,0.941,11,-1.874,0,0.104,0.00231,4.46e-06,0.19,0.542,120.043,240587,4
7kP2qEWVdzeNAXwypkUUZw,0.732,0.859,11,-5.925,0,0.0332,0.00921,0.568,0.303,0.904,130.009,334427,4
5k4sMTpAXmhlrfzBe4sr8J,0.791,0.881,8,-6.978,1,0.0536,0.00212,0.00048,0.626,0.892,125.166,203533,4
1apzMyYUPIaFXIppiYCmFh,0.736,0.884,4,-4.853,1,0.232,0.0368,0.00401,0.434,0.719,150.007,201413,4
7G1dFEXwQVM71EEUQbnctz,0.75,0.923,4,-7.08,0,0.0418,0.0013,0.00983,0.0872,0.963,130.0,278373,4
0224SUpr8fXnyGeKfg5IkG,0.75,0.719,11,-7.878,0,0.0378,5.22e-05,0.19,0.341,0.633,136.02,238507,4
4e5EeqM5FIl3uYqJN6vI6S,0.808,0.879,0,-6.653,1,0.0944,0.0162,3.07e-05,0.0871,0.412,135.037,130800,4
3CSLUIrI2KPMulHR5bh17O,0.535,0.432,11,-14.49,0,0.068,0.0685,1.86e-06,0.105,0.451,124.331,232627,4
1kWIbNb9gqmYBb9anvWkOA,0.52,0.517,7,-13.3,1,0.0559,0.0126,2.38e-06,0.0413,0.64,77.919,274933,4
3ZfjQOjf4jp4o6yfK5GtCB,0.683,0.618,2,-10.5,1,0.034,0.336,3.37e-06,0.483,0.675,114.054,212240,4
7DrUOFCU1OR1SypTqQ9kMp,0.76,0.444,1,-11.839,1,0.0345,0.35,0,0.0827,0.927,125.578,180107,4
7sBdj1AzlA4XM4Praaz8t7,0.743,0.62,7,-10.894,0,0.0335,0.271,0.000124,0.0907,0.651,124.286,244027,4
0WeBhzM2MFPfA1E2GliJy6,0.565,0.459,11,-14.008,0,0.0689,0.122,0,0.159,0.626,117.525,232427,4
69cZ3P3fyQlmu886Va9htv,0.682,0.356,8,-16.476,0,0.0306,0.452,0.00011,0.288,0.614,127.092,295600,4
3OCHV4AiUISYmUUd1WNvJW,0.614,0.434,0,-13.066,1,0.031,0.177,3.38e-05,0.249,0.687,136.515,261933,4
6kNiCzcjz3WpiBXbkqoUBG,0.467,0.681,7,-10.428,1,0.0402,0.0238,3.08e-06,0.0906,0.538,151.475,269400,4
4D7hb4cWXtAPNd8w3nS6rF,0.499,0.631,1,-13.397,1,0.0348,0.243,2.67e-05,0.0632,0.68,171.298,228093,4
7tFiyTwD0nx5a1eklYtX2J,0.397,0.396,3,-9.91,1,0.05,0.254,0,0.268,0.227,142.913,354320,4
7hQJA50XrCWABAu5v6QZ4i,0.559,0.855,5,-5.077,1,0.186,0.0488,0.000681,0.68,0.605,156.311,209413,4
57JVGBtBLCfHw2muk5416J,0.951,0.53,5,-6.594,0,0.178,0.115,0.179,0.17,0.699,109.979,214653,4
11IzgLRXV7Cgek3tEgGgjw,0.667,0.705,2,-7.657,1,0.0488,0.444,0,0.107,0.506,113.808,248440,4
54flyrjcdnQdco7300avMJ,0.692,0.488,11,-7.282,0,0.104,0.688,0,0.4,0.51,81.4,122067,4
7h2yhVxcZOGyQdOwD4Hu8J,0.793,0.428,4,-8.962,1,0.0319,0.108,0.000194,0.0701,0.582,108.942,258013,4
7ccI9cStQbQdystvc6TvxD,0.467,0.486,10,-6.645,1,0.0274,0.389,0,0.121,0.184,95.205,179200,3
6cFZ4PLC19taNlpl9pbGMf,0.492,0.676,8,-6.861,1,0.0516,0.172,0,0.239,0.412,110.232,296493,3
6NAEpcvbmNdT0cWP3LFDcY,0.869,0.409,4,-10.431,1,0.0392,0.0639,0.000409,0.113,0.738,109.091,198773,4
35ItUJlMtjOQW3SSiTCrrw,0.622,0.781,2,-6.756,1,0.0516,0.679,0,0.272,0.718,76.709,163373,4
0CEfBOsM4ThzzHaZWORt2a,0.525,0.94,7,-4.675,1,0.18,0.043,0,0.0921,0.7,170.426,324707,4
4OxXBAN51tjVBEjSwuWWbv,0.657,0.515,4,-11.596,0,0.429,0.0191,0,0.249,0.506,94.297,251867,4
550YyHm9PWX2BlcVk2IayG,0.517,0.429,2,-9.236,1,0.107,0.448,0,0.109,0.436,172.004,199733,4
0uovgEswJghjk8bF8crsuL,0.259,0.506,7,-7.225,1,0.0317,0.639,0,0.0861,0.231,173.57,253800,4
53lizkO8bKy6kuWl5z5131,0.646,0.829,0,-4.623,1,0.0409,0.105,0,0.382,0.736,102.021,155307,4
7bCWtLP2TLW5hQ7Jdevt6Q,0.564,0.917,5,-5.088,1,0.122,0.148,0,0.666,0.685,165.351,256973,4
3TUk5hahSjL0PXlq8RyMMa,0.414,0.261,6,-10.202,1,0.0353,0.723,0,0.0773,0.0695,120.091,172107,4
5G1QJ6Ub6gOGNNUcLHjDnE,0.743,0.753,1,-7.394,1,0.212,0.26,0,0.131,0.906,95.014,217800,4
4HTuiIIYAaOz5j9iVCEi5E,0.747,0.758,11,-7.055,1,0.168,0.0225,0.000158,0.0896,0.654,91.12,252800,4
2FErOzGHJgSwZTDgAPSoqm,0.19,0.315,7,-10.632,1,0.0295,0.809,0.000843,0.225,0.104,93.85,231093,3
6NvRxjfYkkT2SpirAlmsjH,0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,278707,4
1wsnCfewxZlCs7cJxkaMZM,0.474,0.843,0,-5.909,1,0.272,0.0102,0.104,0.362,0.433,97.691,274282,4
7oXRMDUzBPekkLRTJhSGvC,0.516,0.781,8,-4.004,0,0.0364,0.00136,0.000735,0.11,0.897,116.793,235587,4
45DElIx0dXqUH4A88yQFdE,0.248,0.991,4,-3.835,0,0.103,0.0115,0.0462,0.834,0.398,159.37,187120,4
2JB7PvDV0R3Vwbq0iy1WPe,0.514,0.806,2,-6.947,1,0.0582,0.0188,0.00227,0.0976,0.288,109.331,341825,4
763LDHO3wYOI7GzXS7uBwU,0.264,0.882,7,-4.362,1,0.0795,0.00057,0.111,0.283,0.766,85.508,390579,4
0Cgd3CK6D2hhbwmLRvtscH,0.705,0.811,9,-5.201,1,0.0285,0.425,6.15e-05,0.126,0.519,91.974,290493,4
0wmaGiDKtKaRf7G8nBfNsQ,0.602,0.85,11,-6.602,1,0.1,0.636,3.26e-05,0.663,0.339,112.077,295587,4
5NbMimOzRykGsE1tVHDtKV,0.776,0.408,4,-5.712,1,0.0436,0.0209,0.0248,0.17,0.778,116.98,320269,4
2MZUMdIakjQxl03yT1UlmQ,0.477,0.737,11,-5.98,0,0.0346,0.0151,0.00145,0.0893,0.325,121.833,327211,4
6OSyCAmXT4Gkd3OQ2aPOaF,0.462,0.628,7,-5.659,1,0.0274,0.0534,0.00025,0.12,0.0981,140.049,347760,4
0U2TocFjqul3sis3sE5jZl,0.562,0.991,7,-2.654,1,0.0745,0.0373,1.14e-05,0.425,0.266,118.004,263560,4
4sOlbksuGHyUkSafNnho2f,0.499,0.934,8,-3.661,0,0.0966,0.0468,3.13e-06,0.703,0.357,110.046,321573,4
1OHNBBNgDsHdmSg7T9iIqq,0.478,0.972,9,-2.965,1,0.0934,0.034,4.42e-05,0.349,0.0975,105.033,413733,4
069YqoVkrwNxnfWWj7k3Qk,0.315,0.895,2,-4.519,1,0.0924,0.00216,1.32e-05,0.0596,0.432,79.628,324067,4
2a3AywJ9UUwws73WLguDzd,0.521,0.558,10,-8.121,1,0.034,0.561,3.5e-05,0.111,0.0522,111.186,278200,4
1CLTuG0I0iUf68kCIyXP44,0.275,0.978,0,-5.442,1,0.0995,0.000105,0.00798,0.246,0.345,152.506,265267,4
4tUma2etb9HVEHTeIdJjl3,0.462,0.955,9,-2.456,0,0.0645,0.0917,0.000138,0.369,0.324,96.93,269373,4
0GoQdU4T7AwJrrhE1WKFww,0.571,0.991,2,-2.569,1,0.0667,0.0473,3.73e-05,0.219,0.295,123.954,279827,4
3UD6pyEQwqp2YcfSNvmsoT,0.536,0.981,9,-3.475,1,0.198,0.0755,2.46e-05,0.605,0.214,110.055,285307,4
6Rb4xFCy3Hh5MJ88ehLXdc,0.452,0.757,6,-5.41,0,0.0396,0.409,0.344,0.135,0.567,115.546,319587,4
14hykKy6TC9y6chiptCtje,0.642,0.56,4,-13.159,1,0.0749,0.376,0.788,0.499,0.832,92.588,212733,4
6qwwAbxSYq9MTEIn0UMFNA,0.32,0.541,9,-14.153,0,0.0347,0.369,0.887,0.294,0.693,185.051,403533,3
1ddKwspARRAnyuhxDMAfm2,0.383,0.482,10,-11.007,0,0.0305,0.589,0.0956,0.36,0.453,128.509,409627,4
0C097TFNj4ikTOISggfohB,0.411,0.394,9,-16.244,1,0.0424,0.667,0.695,0.334,0.703,162.959,421267,4
3hr9mAgl6NCmsgYAPTQQP1,0.63,0.486,9,-12.607,0,0.0329,0.126,1.86e-05,0.111,0.835,124.653,248067,4
0Z1gFxgGNXrikEBAUXxx7J,0.699,0.665,9,-11.235,1,0.0397,0.076,0.000206,0.066,0.799,124.908,188493,4
2vCeJSuYwQvGgPUBSiiBh0,0.526,0.884,2,-3.0,0,0.099,0.733,0,0.309,0.499,118.93,414012,4
0cNGBAQX1VpcFNm5QtS1go,0.456,0.475,6,-14.052,0,0.0318,0.016,0.808,0.179,0.88,89.162,314373,4
10Zp2cRLMFCWjUq6xdeyqC,0.37,0.358,9,-14.4,1,0.0406,0.439,0.863,0.607,0.267,95.199,171840,4
3vV3cr2TpPqFk07zxYUbla,0.409,0.92,11,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085,290960,4
28clONjZmul6FjfO6tZQDE,0.494,0.933,2,-5.977,1,0.0808,0.0434,0.00108,0.228,0.507,121.201,316867,4
7kFMBTOVe1fBGI5PefWyY5,0.553,0.941,11,-6.786,0,0.0517,0.0241,0.000684,0.325,0.634,121.265,234373,4
2bkpCVvOn2XZGhzA4fPyuZ,0.433,0.785,7,-13.527,1,0.0503,0.00726,0.0126,0.0889,0.421,136.484,216560,4
6GXyRbNkwo53d9iJwiIiSM,0.51,0.926,2,-5.54,1,0.0605,0.000725,0.000248,0.0494,0.69,144.977,280195,4
0e33w4vGWXq4GIHYirgiGm,0.44,0.771,11,-10.376,0,0.0625,0.000199,0.00461,0.0783,0.652,145.098,222133,4
6h0vHtXBWxIIuQ1pnRKCQu,0.518,0.678,7,-11.496,1,0.0508,0.00768,0.00014,0.0598,0.655,109.273,216733,4
6POTqp14Lg3PmOkgYJ4lNe,0.344,0.871,4,-6.528,1,0.0743,0.0456,0,0.326,0.633,162.689,254293,4
77UqhyHQnAV1ADb8EKKuT6,0.588,0.915,2,-6.269,1,0.0565,0.000813,0.000717,0.0861,0.5,123.077,315350,4
5I7WE1CnWsTE4DXWWbh2Nx,0.378,0.793,4,-6.636,0,0.0459,0.201,0.000142,0.094,0.271,105.254,250413,4
6byHlhAt3mAYh387fumyqh,0.447,0.104,8,-13.128,1,0.0356,0.977,0.705,0.126,0.246,126.485,274387,4
0Jw3cPBXlGnA6DEJrZSTI0,0.551,0.722,5,-9.247,0,0.0529,0.571,0.000306,0.629,0.821,153.181,166590,4
36fB3anNFgFwVrO9B6bYKO,0.715,0.811,11,-4.783,0,0.121,0.0257,0.000237,0.0683,0.552,117.013,292409,4
3PZW66625MiyEmZaat7tce,0.565,0.445,10,-9.641,0,0.0342,0.937,0.000685,0.14,0.358,127.968,401067,4
4JT3SpIQPaGikatClCkAT9,0.57,0.23,0,-16.974,1,0.0453,0.75,0,0.0916,0.349,72.031,273333,4
40ajOocKCulUQ4EsqGgU57,0.805,0.75,11,-12.052,0,0.0384,0.0516,0.0864,0.0621,0.899,122.418,386360,4
39eFFeKv7QaTBIukk7TYVu,0.567,0.273,9,-16.6,0,0.0493,0.609,0.393,0.101,0.302,81.726,244440,4
2dFJA0ZQ2OjA8TWjEV6P5n,0.583,0.707,2,-6.289,0,0.148,0.345,0,0.385,0.75,106.604,175733,4
1F8Xb0s4xo9OpsNYWR8U6o,0.47,0.304,7,-13.312,0,0.0345,0.714,0.625,0.108,0.695,123.58,154720,3
6CtrSJaPZxcGn991fLgxJF,0.613,0.568,7,-9.166,0,0.0843,0.581,9e-06,0.112,0.492,138.219,450600,4
4XUvVbcITJLPEmA59suKV3,0.299,0.0234,7,-26.788,0,0.0509,0.996,0.731,0.0777,0.358,141.387,193267,4
3EHPjIZ7U2i7rU7vfLRLgi,0.318,0.00819,6,-32.489,0,0.0485,0.996,0.929,0.0877,0.151,76.402,256027,3
4tje4fnMPax750yTZ56wWp,0.184,0.0178,2,-30.491,1,0.0471,0.995,0.747,0.0726,0.189,72.148,292693,4
6u7gkxuLH88WxAyUAVMgOT,0.332,0.0102,7,-28.97,0,0.0437,0.995,0.748,0.0826,0.444,78.096,109107,3
379xKBhtN2svmV9krxb9LT,0.258,0.0159,11,-27.143,0,0.0513,0.995,0.861,0.0837,0.18,67.596,183893,4
5PQl7xDQuZLoyr32mhBEOq,0.284,0.053,2,-23.3,0,0.0592,0.996,0.921,0.0704,0.358,77.031,225533,3
2ETGtpU7svvYk2Ri1YfYtX,0.253,0.0222,6,-29.257,0,0.0449,0.996,0.934,0.104,0.0766,71.994,276493,3
5mxwVxfFzisKETcjOfuyyc,0.258,0.034,8,-27.661,1,0.0582,0.995,0.723,0.116,0.0556,74.597,260067,4
0scigla4VssZIcUVBf1OPI,0.259,0.0104,6,-34.264,0,0.0705,0.995,0.845,0.0838,0.16,76.954,231467,1
53o772T1rYcmlQVjqqffn2,0.35,0.0227,7,-26.044,0,0.0479,0.995,0.309,0.0848,0.288,78.854,193267,3
5dNfHmqgr128gMY2tc5CeJ,0.795,0.523,1,-7.165,1,0.0423,0.061,0,0.0914,0.855,133.024,186067,4
0DBIL8arX0Zo6eAuxNIpik,0.621,0.481,11,-8.016,1,0.0371,0.0984,0,0.241,0.679,65.004,256133,4
6w1DBbA8akxHPiBQ6nAyJq,0.835,0.571,8,-4.771,0,0.102,0.0716,0,0.0604,0.902,138.038,330600,4
2RzJwBCXsS1VnjDm2jKKAa,0.55,0.444,7,-7.588,1,0.0292,0.241,0,0.187,0.0438,120.179,320667,4
6OSmeoh8kXhCfz9WqvzDoJ,0.717,0.583,1,-5.008,1,0.146,0.506,0,0.0821,0.816,139.76,252933,4
45wneA2j0Z0WMnYNDO6Ad0,0.706,0.727,5,-8.06,1,0.0317,0.0698,5.31e-06,0.115,0.903,92.938,231093,4
4g04QtmUABZN3iobIrHYsJ,0.652,0.758,8,-4.737,0,0.0315,0.128,0,0.273,0.486,130.927,225320,4
6ONZZmVuEVAAHvj0OWuVU1,0.784,0.793,10,-4.573,0,0.123,0.112,0,0.134,0.638,95.977,231773,4
3jcr84rjFk3rA4MZoU5QJS,0.536,0.709,11,-5.855,0,0.115,0.0019,0.00522,0.369,0.404,123.011,180280,4
77S8pBH3ilaDIPmTJkRNQn,0.92,0.487,10,-5.578,0,0.182,0.0103,0,0.0411,0.806,92.836,241400,4
31AOj9sFz2gM0O3hMARRBx,0.671,0.849,9,-5.03,0,0.0284,0.163,0,0.0937,0.829,125.613,268427,4
6PypGyiu0Y2lCDBN1XZEnP,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,320267,3
1v2zyAJrChw5JnfafSkwkJ,0.454,0.901,9,-3.961,1,0.0351,0.0338,0.0599,0.198,0.788,124.56,225787,4
2oSpQ7QtIKTNFfA08Cy0ku,0.383,0.893,7,-8.638,1,0.037,0.026,0,0.0251,0.803,205.544,246933,4
4jLv3tDBu8ww2R07DvL12s,0.667,0.699,7,-7.574,1,0.026,0.42,0.000442,0.201,0.655,118.567,314173,4
2fdfsGuqb6SBX5ocoBWHUd,0.488,0.841,2,-4.626,1,0.0358,0.000395,1.21e-06,0.346,0.559,127.861,197800,4
1ZyBSeyX7ISulW1NARgWFS,0.692,0.781,9,-6.257,0,0.0381,0.804,0,0.929,0.716,121.811,293867,4
6G0NzOx2jEPFsSmhr9N8Ys,0.566,0.385,7,-11.272,1,0.0304,0.796,7.63e-06,0.103,0.571,114.227,258067,4
3geRffSf6eAruhg23RkpKV,0.467,0.432,7,-11.753,1,0.0283,0.175,0.001,0.226,0.238,142.642,271333,4
32kmXl5F8I3XDVKNfwwM4J,0.461,0.755,7,-3.71,1,0.0318,0.0178,1.13e-06,0.18,0.439,124.256,236627,4
37f4ITSlgPX81ad2EvmVQr,0.564,0.714,7,-4.987,1,0.129,0.0549,0,0.155,0.33,175.924,204013,4
5yjOhc3JKrznGouRHMagoJ,0.838,0.724,0,-3.025,1,0.0754,0.0934,1.73e-06,0.0522,0.385,112.992,175333,4
3kSXn1osC89W8JcPLozTzs,0.506,0.897,9,-4.632,1,0.26,0.146,0.000451,0.0868,0.525,188.03,219000,4
2RZvxgQsFR1mUcwFZpsav9,0.572,0.689,6,-3.971,0,0.0824,0.0688,8.64e-05,0.0718,0.399,131.799,205787,4
5fiXA27viyX9WkPSHNr4HZ,0.68,0.752,1,-3.513,0,0.0801,0.156,0,0.455,0.341,92.008,179680,4
7xbXQeepclfQNqI3mLPb3c,0.557,0.4,0,-8.16,1,0.0274,0.914,0.000897,0.107,0.348,100.205,176387,4
3eoyz3jZOHhko7hEwtEdnf,0.745,0.891,7,-5.392,0,0.0748,0.0582,0.000645,0.11,0.362,116.959,190027,4
0CUbGs61barxaLWZkSm8EO,0.802,0.632,9,-6.258,1,0.142,0.315,2.68e-06,0.0645,0.409,102.026,216840,4
1dnYlA4OUT2QPCkhEtWPuT,0.471,0.87,8,-4.86,1,0.306,0.199,0,0.175,0.556,187.697,216627,4
1xGeLehBZrhCGpyUFUjita,0.66,0.849,11,-3.868,1,0.094,0.217,0.00209,0.184,0.316,120.034,189253,4
1v0PjMzN2vFtK3vTWwASDS,0.523,0.332,6,-11.334,0,0.0343,0.663,8.43e-06,0.305,0.185,115.84,417667,4
5BUx7JYJdce2SP3YjYoV03,0.568,0.481,0,-8.796,0,0.0575,0.799,5.01e-06,0.109,0.446,121.626,258307,4
0E6r8RJJE0WgS5GGsAIuBO,0.418,0.236,4,-17.719,0,0.0346,0.336,6.19e-06,0.0681,0.165,110.57,385733,3
1ebxLef4rAAF6DesSuFNxl,0.411,0.134,6,-14.742,1,0.0442,0.507,0.00465,0.153,0.145,157.242,482133,4
4738qGlNcrrC7baKcwZTLE,0.593,0.298,5,-15.123,1,0.032,0.517,9.24e-06,0.0944,0.255,123.807,383200,3
4o7XKA00ef2IeLW6FLCiKi,0.722,0.339,5,-14.238,0,0.118,0.206,0.00574,0.108,0.48,148.305,239267,4
2oKt3eGpeEewhOfnQE2yuK,0.702,0.358,9,-16.286,0,0.029,0.344,0.0011,0.0653,0.573,97.018,376227,4
7ADFYccyxYSjNoCWA2jWY7,0.668,0.245,0,-20.708,1,0.0313,0.534,0.000353,0.0716,0.467,129.893,362027,4
4JNfMRybrco3jvUF8yR26F,0.352,0.33,0,-11.929,1,0.0634,0.805,1.22e-06,0.124,0.225,143.148,261533,3
7f7LgOdIbZrJ1daeQH53fw,0.327,0.227,7,-15.781,0,0.0363,0.923,0.0066,0.123,0.151,76.219,330360,4
6b2oQwSGFkzsMtQruIWm2p,0.515,0.43,7,-9.935,1,0.0369,0.0102,0.000141,0.129,0.104,91.841,238640,4
3SVAN3BRByDmHOhKyIDxfC,0.36,0.505,7,-9.129,1,0.026,0.0626,9.22e-05,0.172,0.317,74.807,264067,4
5jafMI8FLibnjkYTZ33m0c,0.418,0.383,4,-11.782,1,0.0257,0.0718,0.0177,0.0896,0.352,87.773,257480,4
1bSpwPhAxZwlR2enJJsv7U,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,229120,4
045sp2JToyTaaKyXkGejPy,0.454,0.229,2,-12.592,1,0.0297,0.167,0.102,0.202,0.134,73.552,290707,4
4Iyo50UoYhuuYORMLrGDci,0.538,0.61,11,-8.027,0,0.0392,0.774,0.749,0.0909,0.199,152.999,318187,4
2nTsKOXIVGDf2iPeVQO2Gm,0.252,0.849,5,-6.501,1,0.0581,0.0377,0.00592,0.0545,0.194,163.704,387213,4
5AiNZnMDCWwujIENPj9PV9,0.293,0.462,5,-11.412,0,0.0453,0.699,0.0444,0.0954,0.0623,124.004,251427,5
56Z7hbyMrndw1naxb6I5Oi,0.518,0.656,4,-7.438,0,0.0264,0.511,0.156,0.0679,0.203,104.282,290213,4
15ea10YpJIl3mJq75yzqsD,0.461,0.833,11,-6.082,0,0.0481,0.105,0.00419,0.0741,0.808,165.635,248893,4
1BuZAIO8WZpavWVbbq3Lci,0.713,0.831,1,-4.75,0,0.15,0.0168,0,0.118,0.584,173.948,332301,4
0TCnOEVeLQMXOUrpPlM7uY,0.849,0.699,4,-5.193,0,0.0574,0.185,0.00118,0.0954,0.0778,100.989,256341,4
6fujklziTHa8uoM5OQSfIo,0.794,0.632,0,-6.163,1,0.0649,0.142,0,0.128,0.355,145.926,291893,4
6mapJIPnQ23RTAevUoE0DL,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,208120,4
5NkfVQS8BkceRgoSQwcW6H,0.871,0.552,4,-4.953,0,0.0509,0.128,0,0.272,0.27,141.973,273087,4
4scpF6J5uMBvoh6sFB7EL1,0.888,0.483,6,-7.797,1,0.154,0.013,4.85e-06,0.0926,0.226,125.008,200080,4
1Ser4X0TKttOvo8bgdytTP,0.687,0.563,2,-6.214,1,0.163,0.184,0,0.0681,0.112,185.056,212947,4
1oUudyBYVGMIC8JXeIsFzq,0.691,0.736,0,-4.993,1,0.0321,0.104,0,0.111,0.0395,140.034,193510,4
4jTiyLlOJVJj3mCr7yfPQD,0.718,0.692,5,-5.06,0,0.148,0.275,0,0.118,0.721,142.992,206307,4
1ung2kajpw24AaHjBtPY3j,0.899,0.448,1,-8.789,1,0.0738,0.000692,2.36e-05,0.365,0.302,145.975,204787,4
6SI4JD7iyQ0rrudhCNtMv0,0.683,0.902,1,-7.389,0,0.291,0.219,0.000761,0.226,0.724,90.447,253227,4
6eAIynPK19mHRypXB26o6X,0.873,0.728,5,-7.543,1,0.313,0.266,0,0.208,0.809,100.059,262973,4
51oVwsllGkGySCLW6inIXE,0.635,0.66,7,-4.847,1,0.357,0.0417,0,0.351,0.193,82.16,275080,4
1MHtFj66arQ3vD4ZNK1RYy,0.712,0.726,2,-6.086,0,0.182,0.0168,0,0.0869,0.464,97.041,227107,4
3SL3GG9Bs7m1s9aqhjCeIa,0.884,0.807,9,-6.781,0,0.31,0.0607,0.00301,0.0949,0.357,92.972,282667,4
1kHPOtD1fo3kWOgcs0oisd,0.814,0.663,1,-7.446,1,0.355,0.296,3.39e-06,0.16,0.52,93.014,211840,4
2Ik0sIJPSV8aau7fDS9jJv,0.52,0.849,3,-5.094,0,0.345,0.412,9.95e-06,0.385,0.563,77.924,296533,4
63LVYnGJmWjNnmHiOVsGhe,0.757,0.725,8,-6.524,1,0.303,0.369,0.00139,0.431,0.707,103.014,286653,4
2GjdI973iM4W4Pl7Tckcke,0.731,0.701,1,-7.436,1,0.455,0.556,0,0.295,0.901,92.245,137253,4
6f9gbZYbAqHq2rK1ZjZruf,0.849,0.492,6,-8.659,1,0.517,0.00322,0.0105,0.656,0.703,91.297,243093,4
7zQFM7bHcyMh4QQFdBkjrE,0.663,0.263,3,-13.043,1,0.106,0.847,2.17e-06,0.452,0.571,137.52,160827,4
6jTZGXH1cOQM3jhh07ZE1y,0.576,0.16,8,-13.679,1,0.0718,0.593,0,0.105,0.903,204.58,128213,4
1IoEITHkdiep6Slg3Hti0h,0.652,0.307,4,-12.365,1,0.153,0.635,0,0.441,0.802,173.075,100040,4
2Uu4AnnMTJpevC0IrwAuOW,0.73,0.607,4,-6.362,0,0.0447,0.597,1.91e-06,0.0711,0.813,91.189,194360,4
2Qu65QrO1DiWVJIteOD9ri,0.721,0.0403,0,-22.489,1,0.0356,0.955,0.132,0.167,0.528,97.79,71160,4
5nFSlKxFKi6wr8CcJDqHBq,0.671,0.188,7,-11.378,1,0.0411,0.923,0.000476,0.129,0.69,125.729,183520,4
1NtMwloRp8OIVwWGipngkw,0.832,0.217,4,-25.01,1,0.945,0.608,0.000121,0.116,0.554,82.122,72173,4
2kLN6dEwdgyTbPnFZ1BONy,0.845,0.134,5,-14.509,1,0.0608,0.732,1.98e-06,0.0916,0.925,140.252,98040,4
68oEtRynOZG9E3yeTBWu3k,0.508,0.394,2,-14.831,1,0.0893,0.351,0.000195,0.248,0.548,175.101,76693,4
0e1mUAXE8jSG9ExAS4AWU7,0.543,0.477,2,-14.705,1,0.187,0.883,0,0.358,0.658,185.404,65053,4
59WN2psjkt1tyaxjspN8fp,0.466,0.833,7,-4.215,1,0.304,0.0266,0,0.0327,0.661,88.785,313573,4
0tZ3mElWcr74OOhKEiNz1x,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,229467,4
1wsRitfRRtWyEapl0q22o8,0.599,0.957,11,-5.764,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68,206200,4
5YBVDvTSSSiqv7KZDeUlXA,0.651,0.908,2,-4.019,1,0.0577,0.00184,0.000579,0.384,0.769,123.851,274160,4
7lmeHLHBe4nmXzuXc0HDjk,0.47,0.978,7,-5.399,1,0.0727,0.0261,1.09e-05,0.356,0.503,117.906,210133,4
1MQTmpYOZ6fcMQc56Hdo7T,0.426,0.929,2,-6.729,1,0.0701,0.00162,0.105,0.0789,0.539,127.059,205600,4
2QiqwOVUctPRVggO9G1Zs5,0.411,0.893,7,-3.646,1,0.139,0.00563,0.00967,0.149,0.513,170.407,363853,4
2rBHnIxbhkMGLpqmsNX91M,0.459,0.926,4,-3.415,1,0.155,0.0239,1.93e-05,0.183,0.569,151.534,243453,4
1XTGyfJeMiZXrZ1W3NolcB,0.575,0.857,4,-3.961,1,0.155,0.0125,0.00229,0.145,0.623,117.413,294507,4
4K1DB7EedHPuVnhVrnvf2U,0.598,0.939,7,-3.663,1,0.105,0.00114,9.26e-06,0.288,0.63,95.884,244693,4
7lEhOiFtcLXY4P7cuTKuQ8,0.839,0.832,0,-2.492,1,0.0531,0.0622,4.59e-06,0.282,0.529,92.004,235773,4
5ZjJT7BB8OoVjyRZRYGen8,0.671,0.794,10,-5.16,0,0.0533,0.214,0.000517,0.173,0.763,171.977,240000,4
5mVcyopMGY8dSpN1ZyaBUD,0.775,0.744,7,-5.912,1,0.0916,0.0567,0,0.392,0.581,92.98,196360,4
2WHctubxf8LzrGr62cLz3d,0.788,0.735,10,-7.171,0,0.0433,0.0225,0,0.0427,0.399,94.004,232560,4
0t0WIrjRcvgBAwLlby2gsZ,0.801,0.773,8,-6.651,0,0.0896,0.563,0.00425,0.103,0.796,94.988,225693,4
0dA58RZci59FbrNbNbhGJj,0.796,0.589,1,-8.1,1,0.0749,0.274,0.0345,0.421,0.764,95.019,254669,4
02duHz9KWAR7v6AalPcWBg,0.78,0.78,9,-5.137,1,0.0826,0.189,0,0.728,0.673,92.974,238800,4
6oXZxQC6lyLXOm9TrX9rBf,0.721,0.764,9,-5.487,1,0.0769,0.205,0,0.439,0.516,92.964,201573,4
7n0PU2j4TLQ0McVzoPNYwC,0.722,0.657,0,-6.049,1,0.0833,0.308,0,0.3,0.441,80.01,240787,4
6NDLy741nrjKYabowenWR0,0.773,0.814,9,-6.131,1,0.0992,0.243,0,0.136,0.884,95.011,215227,4
3lRgzwd3g1TewI4zjgbh9V,0.691,0.664,1,-13.074,1,0.0483,0.142,0.37,0.0836,0.688,96.951,281333,4
